id,date,price,bedrooms,bathrooms,sqft_living,floors
3578400500,"December 09, 2014",558000.0,3,2.25,2220,1.0
6204420290,"December 03, 2014",560000.0,5,2.5,2410,1.0
1626069178,"September 10, 2014",535000.0,4,2.5,2200,1.0
3342101937,"April 10, 2015",980000.0,5,4.0,3460,2.0
9178601630,"November 13, 2014",720000.0,2,1.0,1580,2.0
5273200080,"September 29, 2014",619950.0,2,1.0,1520,1.0
3066400130,"April 15, 2015",672500.0,4,2.5,2650,2.0
3622910190,"May 21, 2014",895000.0,5,3.0,2876,1.0
9346930250,"September 26, 2014",668500.0,4,2.25,2290,1.0
6326000130,"December 02, 2014",538000.0,3,3.5,2620,2.0
686900010,"May 28, 2014",898000.0,5,1.5,2680,1.0
139000185,"April 28, 2015",800000.0,3,2.5,2100,2.0
4039000050,"July 14, 2014",516130.0,3,1.75,1510,1.0
7625703900,"September 26, 2014",689000.0,4,2.5,2020,2.0
2767700022,"January 13, 2015",500000.0,3,3.25,1520,3.0
2600140500,"December 16, 2014",998000.0,4,2.25,2910,2.0
3740000010,"October 09, 2014",575000.0,3,1.75,1720,2.0
6895300050,"October 02, 2014",529900.0,5,2.25,3030,2.0
9413600380,"August 01, 2014",725000.0,4,1.75,2190,
8035350010,"July 15, 2014",510000.0,4,2.75,3180,2.0
4083306345,"May 04, 2015",1000000.0,4,1.5,2100,1.5
1453602360,"April 06, 2015",1000000.0,3,1.0,1540,1.5
3578401060,"May 04, 2015",625000.0,3,2.25,1920,2.0
7691800020,"July 09, 2014",660000.0,4,2.5,2510,2.0
8682230950,"March 17, 2015",559000.0,2,2.0,1660,1.0
7202360010,"July 07, 2014",866000.0,4,3.25,3990,2.0
2125049120,"May 05, 2014",770000.0,3,2.0,2350,1.5
2624079022,"October 20, 2014",530000.0,3,2.25,1880,1.5
5051800130,"July 24, 2014",798000.0,4,3.25,3500,2.0
9297300255,"July 16, 2014",565000.0,3,3.0,2110,1.0
4139400280,"October 08, 2014",765000.0,3,2.5,2700,2.0
1796100010,"September 11, 2014",555000.0,3,3.0,3760,1.0
4077800094,"February 02, 2015",675000.0,4,1.75,2220,1.0
9834200440,"June 24, 2014",615000.0,3,1.75,1720,1.0
1245002125,"June 04, 2014",837500.0,4,2.5,2700,2.0
1954400500,"June 25, 2014",583000.0,3,2.5,1790,2.0
2895600095,"July 16, 2014",550000.0,3,2.5,2290,2.0
524059323,"February 19, 2015",990400.0,3,2.5,2100,2.0
824069173,"August 21, 2014",600000.0,3,2.5,2320,1.5
1923300170,"January 09, 2015",629000.0,5,2.0,2050,1.5
2771104830,"June 11, 2014",800000.0,4,3.75,2690,2.0
3131201310,"September 30, 2014",525000.0,5,1.0,1280,1.5
7624700050,"December 23, 2014",565000.0,1,1.0,1370,1.5
1939000010,"June 19, 2014",720000.0,4,2.5,2440,2.0
1954420170,"November 13, 2014",580000.0,3,2.5,2150,2.0
3904920980,"September 09, 2014",648000.0,4,2.5,2740,2.0
7215730430,"September 03, 2014",705000.0,4,3.0,3150,2.0
2877100235,"December 22, 2014",650000.0,5,2.0,2400,1.5
9238430190,"April 28, 2015",640000.0,4,2.0,2310,1.5
1939120050,"March 03, 2015",638250.0,4,2.5,2460,2.0
4457300630,"July 16, 2014",842000.0,4,1.75,2170,1.0
6817850050,"February 17, 2015",810000.0,4,2.5,3280,2.0
263000050,"October 31, 2014",730000.0,3,2.5,2160,1.0
1870400470,"November 13, 2014",637800.0,4,1.75,2250,1.5
1954440050,"July 25, 2014",550000.0,4,2.5,2050,2.0
2224079001,"January 26, 2015",625700.0,3,2.0,2570,1.0
200520080,"August 01, 2014",595000.0,3,2.5,2660,2.0
5707500050,"July 18, 2014",739375.0,5,3.0,2640,2.0
2025059134,"January 13, 2015",810000.0,3,2.0,1760,1.0
7522500020,"May 27, 2014",730001.0,3,2.0,1840,1.0
1125069134,"April 30, 2015",825000.0,3,2.25,2980,1.0
8032700010,"July 16, 2014",665000.0,3,2.5,1730,2.0
3276930050,"July 28, 2014",699950.0,3,2.5,3370,2.0
7519000471,"June 25, 2014",657000.0,4,2.5,2180,1.5
7202260780,"January 20, 2015",535000.0,3,2.5,2510,2.0
2919200280,"December 08, 2014",720168.0,4,2.25,2120,2.0
2769602880,"October 02, 2014",652000.0,3,2.0,2130,1.5
8078440050,"July 30, 2014",569500.0,4,2.5,2340,2.0
7518502945,"May 19, 2014",524950.0,3,1.75,1890,1.0
9577800005,"October 22, 2014",775000.0,3,2.5,2780,2.0
7200001259,"May 01, 2015",570000.0,3,1.75,2390,1.0
4127000095,"October 29, 2014",653000.0,3,2.0,2680,1.0
7430500415,"July 25, 2014",540000.0,2,1.0,1120,1.0
1250203860,"October 30, 2014",759000.0,3,2.0,2260,1.0
2386000170,"March 26, 2015",970000.0,4,2.75,4430,2.0
2600000050,"August 27, 2014",690000.0,3,2.25,2430,1.0
7856640170,"July 08, 2014",789900.0,3,2.5,3420,1.0
9551202130,"July 14, 2014",980000.0,5,2.5,2750,1.5
5525400430,"July 15, 2014",585000.0,3,2.5,2050,2.0
871001611,"July 01, 2014",616000.0,4,1.75,1700,1.0
1982200675,"May 06, 2015",860000.0,4,2.75,2720,2.0
1201500010,"March 30, 2015",833000.0,4,2.5,2190,1.0
1822360080,"December 11, 2014",565000.0,4,2.75,2730,2.0
4113800500,"February 12, 2015",572500.0,3,2.5,2490,2.0
326069026,"January 21, 2015",900000.0,4,3.0,3810,2.0
4070700290,"February 26, 2015",899000.0,3,2.5,1950,2.0
7625703800,"April 24, 2015",560000.0,3,2.0,1300,1.0
643400130,"March 04, 2015",512500.0,3,1.75,1610,1.0
2877103070,"February 23, 2015",775000.0,4,2.5,2040,1.5
4348800080,"July 11, 2014",641200.0,3,1.0,1060,1.0
3578401700,"July 01, 2014",540000.0,3,1.75,2050,1.0
6071300500,"August 15, 2014",550000.0,4,2.5,2060,1.0
6072760670,"December 03, 2014",652450.0,3,2.25,2230,1.0
2824600290,"April 03, 2015",605000.0,3,1.75,2100,1.0
1703050420,"March 30, 2015",651100.0,4,2.5,2310,2.0
2792000010,"April 23, 2015",513000.0,4,2.5,2660,1.0
1705400244,"April 02, 2015",535000.0,2,1.0,1390,1.0
2877100655,"December 08, 2014",695000.0,4,2.25,2360,2.0
8944360080,"July 08, 2014",513000.0,3,2.5,1810,2.0
4139380050,"June 16, 2014",963000.0,4,3.5,3280,2.0
2749600095,"August 19, 2014",595000.0,2,1.5,870,1.0
7852160250,"October 24, 2014",942500.0,4,3.25,3570,2.0
5700001045,"June 22, 2014",802000.0,3,1.75,2870,1.5
1860600840,"August 15, 2014",925000.0,3,3.0,2560,2.0
5021900779,"April 04, 2015",785000.0,3,2.0,1600,1.0
4206901155,"September 24, 2014",575000.0,3,2.0,2168,1.5
7871500440,"October 14, 2014",750000.0,4,1.75,2100,1.0
1896700080,"January 05, 2015",855000.0,4,3.0,3090,2.0
7128300630,"March 30, 2015",677000.0,4,2.0,2180,
7626200305,"October 22, 2014",575000.0,3,2.0,1800,2.0
1233100321,"March 27, 2015",817250.0,3,2.5,2980,2.0
1972201856,"May 07, 2014",526000.0,2,2.0,1550,1.5
624110920,"July 25, 2014",762500.0,3,2.25,3330,2.0
853600020,"July 10, 2014",840000.0,4,3.5,3840,2.0
4188000670,"May 15, 2014",749400.0,4,2.5,3240,2.0
5215200010,"June 26, 2014",663000.0,3,2.5,2480,1.5
2140700190,"April 10, 2015",515000.0,4,2.5,1850,2.0
2024059127,"January 09, 2015",908950.0,4,2.75,3090,2.0
1483300430,"November 25, 2014",554000.0,2,1.0,820,1.0
461004095,"July 21, 2014",0.0,3,1.75,1620,1.0
6793300010,"December 15, 2014",705000.0,4,2.75,3000,2.0
7852020250,"June 02, 2014",725995.0,4,2.5,3190,2.0
629420080,"August 20, 2014",731000.0,4,2.5,3070,2.0
8663310050,"October 06, 2014",510000.0,4,2.5,2440,1.0
4083304835,"October 23, 2014",620000.0,2,1.0,990,1.0
4403200255,"July 22, 2014",796000.0,4,3.5,3670,2.0
7010700660,"April 28, 2015",807000.0,3,2.5,1940,2.0
1795920250,"February 27, 2015",637000.0,3,2.25,2200,2.0
2804100095,"May 16, 2014",724800.0,3,2.0,2050,1.0
930000289,"March 16, 2015",509007.0,3,1.75,1800,1.0
3416600185,"November 06, 2014",685000.0,3,1.75,1480,1.0
7922750020,"July 08, 2014",560000.0,4,2.25,1950,1.0
4172100050,"August 25, 2014",524950.0,3,1.75,1750,1.5
1089000190,"April 12, 2015",925000.0,4,2.25,2590,2.0
9523103000,"October 20, 2014",780000.0,3,1.75,2430,1.5
2105200050,"June 19, 2014",519000.0,3,2.75,2020,1.0
2413900050,"December 01, 2014",599000.0,4,2.0,3410,2.0
1461200020,"March 10, 2015",620000.0,5,2.5,3070,2.0
2568200130,"May 16, 2014",725000.0,5,2.75,2830,2.0
7588700080,"April 21, 2015",925000.0,4,2.5,3350,2.0
7853310380,"December 11, 2014",587000.0,4,2.75,3190,2.0
6821101870,"May 05, 2014",524000.0,3,1.75,1560,1.0
8854100130,"September 11, 2014",600000.0,5,3.5,3150,1.0
6641800020,"January 09, 2015",700000.0,4,2.5,3270,1.0
7853301700,"April 20, 2015",635000.0,5,2.75,3110,2.0
2158900290,"April 16, 2015",920000.0,4,1.5,1850,2.0
2273600250,"August 04, 2014",500000.0,3,1.75,1570,1.0
5450500010,"March 13, 2015",975000.0,4,2.25,2240,2.0
3629870020,"November 14, 2014",575000.0,3,2.5,1870,2.0
8856700130,"June 12, 2014",822000.0,4,2.5,2683,2.0
2205700345,"July 07, 2014",500000.0,4,2.0,1700,1.0
6926700660,"September 11, 2014",680000.0,2,2.0,1450,3.0
2867100190,"June 18, 2014",650000.0,5,1.75,1260,1.5
8562600190,"June 23, 2014",550000.0,3,1.75,1840,1.0
952001735,"October 04, 2014",750000.0,4,1.75,2100,2.0
6815100095,"December 23, 2014",510000.0,2,1.0,1310,1.0
3825310130,"June 24, 2014",751000.0,4,3.25,3090,2.0
3276930380,"May 23, 2014",675000.0,4,2.5,2560,2.0
624110020,"September 25, 2014",730000.0,3,3.0,3460,2.0
6192410280,"January 02, 2015",762500.0,5,3.5,3290,2.0
7691800130,"August 26, 2014",650000.0,3,2.5,2790,2.0
2056100275,"October 06, 2014",530000.0,2,1.5,1390,1.0
3179102155,"January 08, 2015",760000.0,4,3.5,3000,1.0
7287100177,"February 25, 2015",525000.0,4,2.5,2740,1.0
3275850020,"April 13, 2015",781000.0,4,2.5,2590,2.0
9528100899,"April 28, 2015",827000.0,3,2.5,1850,2.5
7016000440,"July 16, 2014",525000.0,5,2.25,2500,1.5
7202340010,"February 24, 2015",671300.0,4,2.5,3280,2.0
2925059260,"May 06, 2015",800000.0,5,2.5,3000,1.0
3630030290,"October 17, 2014",600000.0,4,2.5,2310,2.0
9510910250,"January 20, 2015",670000.0,4,2.5,2095,2.0
8682231330,"May 04, 2015",519000.0,2,2.0,1560,1.0
7605800050,"June 02, 2014",1000000.0,3,2.5,2730,2.0
7971300050,"July 10, 2014",657500.0,3,2.0,2320,1.0
7167000020,"June 16, 2014",792500.0,4,2.5,4290,2.0
3303910010,"February 20, 2015",540000.0,3,2.5,1950,2.0
8857640170,"May 06, 2015",533000.0,4,2.5,2830,2.0
9206700190,"March 06, 2015",713900.0,3,2.5,3370,1.0
6204050080,"May 28, 2014",555000.0,3,2.5,3160,2.0
7611200086,"June 02, 2014",686000.0,3,1.5,1840,2.0
3376600010,"December 01, 2014",555000.0,4,1.75,2260,1.0
5249800345,"June 19, 2014",590300.0,3,1.5,1470,2.0
6071200545,"May 05, 2014",541125.0,5,2.75,2740,1.0
3261000080,"March 10, 2015",704111.0,4,2.75,2460,1.0
326049024,"April 10, 2015",603000.0,4,2.25,2370,1.0
6430500233,"April 16, 2015",650000.0,3,2.0,1840,1.0
7701800050,"June 25, 2014",589950.0,5,3.0,2790,1.0
2623069069,"September 11, 2014",775000.0,3,2.5,2620,1.5
8024201870,"October 29, 2014",590000.0,4,1.5,2230,1.5
9126101511,"April 28, 2015",863500.0,4,3.0,3250,2.5
1377800010,"November 19, 2014",517500.0,3,1.0,1190,1.0
6813600380,"December 24, 2014",700000.0,3,3.0,2090,1.5
923000280,"July 22, 2014",699000.0,3,2.5,2580,1.0
1829300130,"July 17, 2014",795000.0,4,2.5,3160,2.0
3645500050,"May 14, 2014",543000.0,3,2.5,2090,1.0
8965500020,"March 17, 2015",780000.0,3,2.5,2110,1.0
1951700480,"August 13, 2014",524400.0,4,1.75,1990,1.0
3522049063,"April 02, 2015",639900.0,4,2.5,3380,2.0
6751300130,"August 13, 2014",510500.0,3,1.0,1270,
1321720170,"August 17, 2014",610000.0,3,2.5,3440,2.0
3629980440,"April 28, 2015",742500.0,4,2.5,2620,2.0
7977201845,"May 14, 2014",525000.0,3,1.75,1600,1.5
2321300351,"June 12, 2014",575000.0,2,1.0,1510,1.5
2652501630,"May 04, 2015",626700.0,3,1.5,1410,1.0
8084400010,"March 16, 2015",650000.0,3,1.0,920,1.0
4359700080,"July 21, 2014",560000.0,3,2.0,1840,1.0
8651610680,"August 01, 2014",670000.0,4,2.5,2570,2.0
3629970190,"January 26, 2015",769000.0,4,3.5,3010,2.0
9136102057,"September 05, 2014",650000.0,4,2.5,2160,1.0
1266200130,"June 15, 2014",650000.0,3,1.75,2140,1.0
3905010010,"July 18, 2014",639000.0,4,2.5,2500,2.0
6705850020,"April 01, 2015",740000.0,4,2.5,3030,2.0
3904902500,"December 19, 2014",675000.0,4,2.5,2940,2.0
7308600050,"September 09, 2014",738515.0,5,2.75,3360,2.0
629600130,"August 01, 2014",594950.0,4,2.25,2380,1.0
425079099,"May 07, 2014",560000.0,3,3.0,4120,2.0
4401200130,"August 19, 2014",792000.0,4,2.75,3100,2.0
2877102846,"June 25, 2014",575000.0,3,2.25,1700,1.5
7280300080,"February 02, 2015",510000.0,4,2.5,1840,1.0
2421059090,"May 11, 2015",640000.0,4,2.5,4090,2.0
2770601734,"June 30, 2014",535000.0,3,1.0,1580,1.0
5016001060,"May 30, 2014",650000.0,2,2.5,1740,2.0
5445300050,"April 08, 2015",672000.0,3,2.25,1130,1.5
7370600020,"October 07, 2014",606000.0,3,1.75,1970,1.0
2195700050,"May 19, 2014",810000.0,4,2.5,3480,2.0
1437580480,"September 18, 2014",994000.0,5,3.25,4260,2.0
6848200221,"September 02, 2014",635000.0,3,3.5,1730,3.0
7852110050,"June 25, 2014",574000.0,3,2.5,2380,2.0
5703000050,"May 08, 2014",545000.0,3,2.25,1780,2.0
1954600050,"July 16, 2014",630000.0,5,1.75,2490,1.0
8850000509,"September 23, 2014",525000.0,2,1.5,1620,2.0
1150900080,"April 27, 2015",846450.0,4,2.5,3710,2.0
5406500480,"July 21, 2014",668000.0,4,2.5,2670,2.0
2540820010,"April 27, 2015",750000.0,4,2.5,2930,2.0
8823902005,"March 26, 2015",848000.0,5,1.75,2290,2.0
6003001760,"September 24, 2014",675000.0,3,1.5,2510,2.5
2483700095,"November 06, 2014",560000.0,4,1.5,1810,1.0
6600220380,"May 31, 2014",538888.0,5,2.75,2080,2.0
9831200221,"July 10, 2014",670000.0,3,2.5,1420,2.0
8078400010,"November 18, 2014",530000.0,4,2.25,2240,1.0
9550200225,"July 11, 2014",625000.0,3,1.5,1230,1.0
3905050280,"August 19, 2014",533000.0,3,2.5,2060,2.0
3026059341,"December 11, 2014",549950.0,4,3.5,3090,1.0
1681400010,"May 19, 2014",885000.0,4,2.75,2730,1.5
6850700670,"May 13, 2014",799200.0,6,3.0,2890,2.5
1546600020,"January 14, 2015",760000.0,3,2.5,2280,1.0
1036000280,"February 17, 2015",675000.0,4,1.75,2440,1.0
3523069008,"May 05, 2015",890000.0,4,3.25,4360,1.0
9826701665,"July 25, 2014",550000.0,3,2.5,2340,1.5
9328500630,"March 02, 2015",545000.0,3,2.25,1670,1.0
6301800020,"May 06, 2014",535000.0,3,2.5,1850,2.0
3885805640,"July 04, 2014",625000.0,3,1.5,1300,1.0
9822700255,"May 05, 2014",670000.0,3,2.5,1680,3.0
2524049056,"July 14, 2014",950000.0,3,3.25,3330,2.5
4232400470,"May 27, 2014",751750.0,2,2.0,1880,1.5
8562740440,"September 09, 2014",760000.0,4,2.5,2990,2.0
5100403947,"August 04, 2014",580000.0,4,2.5,2150,2.0
1189000825,"July 02, 2014",580000.0,3,2.25,1900,1.5
3066400080,"June 02, 2014",665000.0,4,2.5,2720,2.0
9547205260,"August 15, 2014",733000.0,3,1.75,1740,1.0
7785350010,"April 02, 2015",935000.0,3,2.5,3570,1.0
1972205790,"December 11, 2014",755000.0,3,2.5,2000,3.0
7276100020,"April 14, 2015",505000.0,4,1.0,1480,1.5
5608000840,"July 24, 2014",905000.0,4,2.5,3520,2.0
1245001763,"March 03, 2015",670000.0,4,2.5,2110,2.0
7853240660,"August 20, 2014",650000.0,3,2.5,3060,2.0
3723800414,"March 20, 2015",852000.0,4,2.5,2620,2.0
9498200091,"September 25, 2014",582500.0,2,2.0,1540,1.0
2652500285,"October 28, 2014",817000.0,3,1.5,2310,1.5
9222400605,"November 15, 2014",0.0,5,4.0,2980,1.5
9222400605,"April 11, 2015",850000.0,5,4.0,2980,1.5
1888120080,"September 22, 2014",870000.0,4,4.0,3610,2.0
862000020,"February 06, 2015",800000.0,6,1.0,1430,2.0
7199100020,"July 14, 2014",555000.0,3,1.75,1570,1.0
7853221330,"December 03, 2014",675000.0,4,2.5,2920,2.0
7504010780,"December 26, 2014",605000.0,4,2.25,2260,2.0
5015000190,"June 25, 2014",690500.0,5,2.0,2000,1.5
4122700020,"July 10, 2014",850000.0,5,2.0,2310,1.5
42000130,"September 24, 2014",600000.0,5,4.5,4440,2.0
4058801702,"February 06, 2015",800000.0,4,2.5,4940,1.0
3363400655,"July 24, 2014",549000.0,2,2.0,1980,1.5
6338000592,"August 20, 2014",565000.0,3,1.75,1540,1.0
2815600305,"April 22, 2015",695000.0,3,2.0,2560,1.0
3905080280,"March 04, 2015",529000.0,3,2.5,1880,2.0
925069071,"January 26, 2015",750000.0,5,3.75,3500,1.5
464001025,"September 18, 2014",722500.0,4,3.5,2600,2.0
5569700020,"July 30, 2014",795000.0,4,2.5,3230,1.0
5104531640,"March 23, 2015",585000.0,4,3.0,3400,2.0
1025039145,"June 13, 2014",775000.0,4,2.0,3140,
5406500170,"October 24, 2014",645000.0,4,2.5,2780,2.0
4053200285,"August 11, 2014",725000.0,3,2.5,3410,2.0
5411600020,"March 04, 2015",702000.0,4,2.5,2810,2.0
4232903295,"April 16, 2015",940000.0,3,1.5,1790,1.5
8832900780,"April 08, 2015",647500.0,5,2.0,1760,1.0
3249500020,"April 06, 2015",625000.0,3,2.5,2750,2.0
2460900020,"July 30, 2014",595000.0,3,1.0,1560,1.5
5710610430,"March 13, 2015",517500.0,3,1.75,1810,1.0
7312400080,"July 14, 2014",550000.0,3,1.75,1680,1.0
2344300122,"August 08, 2014",900000.0,3,3.25,2620,1.0
2215800050,"April 15, 2015",785000.0,4,2.5,3440,2.0
1337800284,"August 27, 2014",950000.0,3,2.0,2250,2.0
3867400130,"July 09, 2014",810000.0,4,1.75,2000,1.0
7856410020,"March 09, 2015",998160.0,2,2.5,3010,1.0
3300760020,"August 26, 2014",595000.0,3,2.0,1530,1.0
3226079091,"September 12, 2014",755000.0,3,2.5,3680,1.5
1425059193,"October 09, 2014",817500.0,5,3.5,3600,2.0
5694000768,"September 22, 2014",550000.0,3,2.25,1700,3.0
2770601462,"April 23, 2015",503500.0,3,2.5,1810,2.0
3630120480,"June 02, 2014",653000.0,3,2.5,2290,2.0
624110050,"June 04, 2014",760000.0,4,2.75,3370,2.0
2301400655,"November 25, 2014",775000.0,4,1.75,2090,1.0
9512500460,"July 11, 2014",525000.0,3,1.5,1560,1.0
6204200170,"July 09, 2014",525000.0,4,2.75,2910,1.0
2206500430,"July 09, 2014",525000.0,4,1.75,1710,1.0
2324079073,"August 15, 2014",710000.0,3,2.75,2930,2.0
2817210420,"November 14, 2014",545000.0,4,3.0,3160,1.0
8691360380,"April 14, 2015",865000.0,4,2.5,3560,2.0
6117900010,"December 31, 2014",755000.0,3,3.25,3450,2.0
7519000170,"July 23, 2014",690000.0,3,2.5,1300,1.5
1560930050,"March 25, 2015",557500.0,3,2.0,2510,1.0
9550204590,"June 24, 2014",941000.0,4,1.75,2320,1.5
6043400006,"July 29, 2014",815000.0,4,1.5,2060,1.0
6388920460,"December 26, 2014",535000.0,3,2.5,2110,2.0
1925059049,"July 21, 2014",775000.0,3,1.0,1175,1.0
5437200050,"November 20, 2014",560000.0,4,2.0,2720,2.0
1722069145,"December 23, 2014",760000.0,4,2.5,3580,2.0
4038700190,"September 30, 2014",527000.0,4,2.25,2380,1.0
6204430250,"November 21, 2014",585000.0,5,2.25,2480,1.0
3630120050,"June 25, 2014",565000.0,2,1.75,1670,1.0
1240700006,"May 11, 2015",870000.0,3,2.0,2320,1.5
8563000470,"July 23, 2014",585000.0,4,2.5,1860,1.0
3221069091,"November 06, 2014",500000.0,3,2.5,2110,2.0
2141300420,"June 26, 2014",775000.0,3,2.75,2850,1.0
1931300425,"September 08, 2014",539000.0,3,2.5,2170,1.5
9290800050,"March 24, 2015",567500.0,3,1.75,2570,1.0
3333500151,"May 07, 2015",598200.0,5,3.75,2980,3.0
3759500006,"October 14, 2014",610000.0,4,2.5,2300,2.0
4221270290,"November 21, 2014",544900.0,3,2.5,1990,2.0
1775801405,"December 16, 2014",557500.0,4,2.5,2390,2.0
3575302575,"August 11, 2014",532500.0,3,2.5,2160,1.0
8805900080,"April 30, 2015",750000.0,3,2.0,1840,1.0
8121200460,"November 19, 2014",530000.0,3,2.5,2030,2.0
224069102,"September 08, 2014",615000.0,3,2.0,1860,1.0
56000095,"June 26, 2014",805000.0,3,2.75,2600,1.5
7558750190,"July 24, 2014",573000.0,4,2.25,2150,2.0
8682290670,"April 06, 2015",745000.0,2,2.5,2170,1.0
387000190,"April 30, 2015",535000.0,4,2.5,2240,1.0
6844703135,"March 12, 2015",580000.0,4,1.5,1780,1.0
3275760190,"June 24, 2014",600000.0,4,1.75,1740,1.0
3438500924,"August 11, 2014",538900.0,5,3.0,3040,2.0
1250202285,"October 20, 2014",908800.0,3,3.0,3420,2.0
2767602945,"June 25, 2014",500000.0,3,1.5,1190,1.0
2273600460,"January 30, 2015",536000.0,3,1.75,1530,1.0
1330900250,"May 15, 2014",550000.0,3,2.25,1980,1.0
1929300052,"October 29, 2014",740000.0,3,2.5,2200,2.0
324000280,"April 13, 2015",675000.0,3,1.5,1710,2.0
6616000010,"August 25, 2014",814000.0,4,2.5,2840,1.0
1854900470,"September 24, 2014",715000.0,3,2.5,2890,2.0
7796100080,"May 20, 2014",925000.0,4,2.25,2260,1.0
9465910190,"May 29, 2014",600000.0,3,1.75,2930,1.0
1854900430,"April 22, 2015",675000.0,4,2.5,2990,2.0
2944000050,"April 22, 2015",995000.0,4,3.25,3530,2.0
7971300020,"March 31, 2015",800000.0,5,2.0,2960,1.0
1433500050,"December 02, 2014",549950.0,4,2.5,2720,1.0
9482700080,"October 13, 2014",575575.0,3,1.75,1516,1.0
3303870050,"March 03, 2015",545000.0,4,3.25,4386,1.0
2436200185,"February 23, 2015",829900.0,4,3.5,3840,2.0
23500190,"October 08, 2014",515000.0,4,2.25,2470,1.0
3905030190,"July 11, 2014",601000.0,4,2.5,2090,2.0
126059242,"November 19, 2014",550000.0,3,1.75,1880,1.0
3322049005,"September 30, 2014",850000.0,4,2.75,5440,1.0
7205930050,"January 02, 2015",782000.0,4,3.5,3780,2.0
1853200190,"November 03, 2014",612000.0,4,2.5,2670,2.0
226039316,"June 03, 2014",941500.0,5,3.5,3490,2.0
3491300052,"April 09, 2015",735000.0,4,2.25,2410,1.5
5710610670,"July 23, 2014",530000.0,4,2.5,2370,1.0
1795920440,"June 21, 2014",639500.0,4,2.25,2330,2.0
3570000130,"June 11, 2014",580379.0,4,2.75,2240,1.5
2425059173,"February 06, 2015",750000.0,4,2.5,2540,
1774200190,"April 28, 2015",580000.0,3,2.75,2660,1.0
2436700655,"March 17, 2015",515000.0,2,2.5,1330,3.0
5072100095,"November 17, 2014",554000.0,5,2.5,3440,1.0
305000170,"June 10, 2014",659000.0,3,2.5,2510,2.0
9558020380,"August 20, 2014",525000.0,4,2.5,2840,2.0
5100404030,"December 08, 2014",523000.0,3,1.75,3000,2.0
9542000050,"August 08, 2014",615000.0,4,1.75,2270,1.0
475001235,"August 08, 2014",870000.0,5,4.0,3400,2.0
2725069150,"August 17, 2014",710000.0,3,2.5,2830,2.0
225039049,"September 08, 2014",590000.0,2,1.0,1530,1.0
2795000080,"September 19, 2014",535100.0,3,2.25,2070,1.0
9541800010,"October 27, 2014",830000.0,5,2.25,2710,1.0
2619920010,"July 03, 2014",815000.0,4,2.5,3150,2.0
4046400010,"March 09, 2015",535900.0,3,2.25,1880,1.0
7852020660,"May 09, 2014",505000.0,3,2.5,2100,2.0
1868901190,"August 07, 2014",650000.0,4,2.25,2100,3.0
3585300415,"May 07, 2015",620000.0,3,1.75,1680,1.0
3331001995,"January 23, 2015",509990.0,3,2.0,1440,2.0
8651610660,"April 29, 2015",769000.0,4,2.5,2440,2.0
2616800050, ,520000.0,4,2.5,2490,2.0
4038700380,"August 26, 2014",657000.0,5,2.5,2530,1.0
9465910380,"October 24, 2014",540000.0,4,2.25,2850,2.0
3260570290,"April 24, 2015",549900.0,4,3.5,3420,2.0
5652600185,"May 02, 2014",750000.0,3,1.75,2240,2.0
8087800430,"February 10, 2015",602000.0,4,1.75,2430,1.0
9547200460,"August 20, 2014",640000.0,3,1.5,1960,1.5
5406500430,"April 21, 2015",712000.0,4,2.5,2730,2.0
2138700345,"August 18, 2014",990000.0,4,2.5,2430,2.0
5611500170,"April 22, 2015",739999.0,4,2.75,3350,2.0
2922702965,"January 15, 2015",703300.0,3,2.0,1980,1.5
7338200170,"April 22, 2015",600000.0,4,2.5,2710,2.0
9429000170,"March 26, 2015",617950.0,4,2.5,2410,2.0
4038700290,"April 23, 2015",696000.0,3,2.5,1670,1.0
1200019,"May 08, 2014",647500.0,4,1.75,2060,1.0
2616800480,"September 25, 2014",725000.0,3,2.5,3570,2.0
4054560170,"June 11, 2014",875000.0,4,2.5,3470,2.0
3275750050,"March 20, 2015",556300.0,4,2.5,2030,1.0
426069099,"April 20, 2015",815000.0,3,2.5,2790,2.0
7603100020,"August 05, 2014",969000.0,4,2.0,2450,2.0
8691330500,"December 16, 2014",780000.0,4,2.5,3090,2.0
2680700280,"April 02, 2015",0.0,4,1.75,1790,1.0
3856900005,"September 09, 2014",535000.0,6,1.75,2460,1.0
6819100345,"March 25, 2015",700000.0,4,1.75,2360,1.0
3276930420,"September 12, 2014",585000.0,4,2.5,2330,2.0
8651510380,"December 16, 2014",539000.0,3,2.0,2070,1.0
2790400380,"December 01, 2014",560000.0,3,2.5,2020,1.0
6979940050,"September 16, 2014",800000.0,5,2.5,3320,2.0
4037400280,"September 23, 2014",502550.0,3,1.75,1770,1.0
8691400010,"March 27, 2015",830000.0,4,3.25,3330,2.0
624100010,"December 08, 2014",645000.0,3,2.5,2930,1.5
9523102580,"May 23, 2014",599000.0,3,2.75,1960,1.5
7429000130,"May 09, 2015",515000.0,4,2.5,2980,2.0
3117100130,"July 14, 2014",890000.0,3,3.25,4030,2.0
3025059136,"August 13, 2014",800000.0,2,1.0,1050,1.0
2919702040,"June 12, 2014",599000.0,5,2.75,2820,1.0
3095000095,"July 14, 2014",580000.0,3,2.0,2040,1.0
9822700285,"September 18, 2014",657500.0,4,1.5,1910,1.5
7787120500,"May 04, 2015",515055.0,4,2.5,2400,2.0
1024039001,"July 17, 2014",1000000.0,4,2.75,3090,3.0
